raw_source_row_number,raw_source_sheet_name,parsed_school,parsed_level,parsed_nationality,parsed_applicant_citizenship,actual_target,predicted_probability_awarded,confidence_score,selected_threshold,approve_threshold,reject_threshold,fairness_risk_flag,fairness_risk_reason,recommended_action,action_reason,case_explanation
943,Export,"Deutsche Schule, Jounieh",Undergraduate,Lebanon,Lebanon,0,0.5546063780784607,0.5546063780784607,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2154,Export,"Lycée Franco Libanais, Verdun",Undergraduate,Lebanon,Lebanon,0,0.5120137333869934,0.5120137333869934,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
774,Export,"Marjeyoun National College, Marjeyoun",Undergraduate,Lebanon,Lebanon,1,0.9200174808502197,0.9200174808502197,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
941,Export,Ecole Francaise Intl /Riyad,Undergraduate,United States,United States,1,0.560434877872467,0.560434877872467,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
328,Export,,Graduate,Lebanon,Lebanon,1,0.940024733543396,0.940024733543396,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2037,Export,"The National Evangelical School in Nabatieh, Nabatieh",Undergraduate,Lebanon,Lebanon,1,0.7523165345191956,0.7523165345191956,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1885,Export,Al Batoul High School,Undergraduate,Lebanon,Lebanon,1,0.4298425614833832,0.5701574385166168,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1506,Export,,Undergraduate,Lebanon,Lebanon,0,0.6631900072097778,0.6631900072097778,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
18,Export,"College Mariste Champville, Antelias",Undergraduate,Lebanon,Lebanon Czech Republic,0,0.8622771501541138,0.8622771501541138,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
530,Export,"Official Secondary School, Hasbaya",Undergraduate,Lebanon,Lebanon,1,0.75246661901474,0.75246661901474,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
53,Export,"Saint Mary's Orthodox College (SMOC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.943747878074646,0.943747878074646,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2409,Export,"Grand Lycee Franco Libanais, Achrafieh",Undergraduate,Lebanon,Lebanon Canada,0,0.01698976196348667,0.9830102380365133,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1004,Export,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",Undergraduate,Lebanon,Lebanon,0,0.17144520580768585,0.8285547941923141,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
781,Export,,Graduate,Nigeria,Nigeria,1,0.9106557369232178,0.9106557369232178,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
118,Export,,Professional,Lebanon,,1,0.6030727028846741,0.6030727028846741,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1718,Export,"Saints Coeurs Ain Najm, Ain Saadeh",Undergraduate,Lebanon,Lebanon Russia,0,0.06992422789335251,0.9300757721066475,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1917,Export,,Graduate,Lebanon,Lebanon,1,0.9043338298797607,0.9043338298797607,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2238,Export,"Beirut Babptist School (BBS), Mouseitbeh",Undergraduate,Lebanon,Lebanon,1,0.8211740255355835,0.8211740255355835,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1405,Export,,Professional,Lebanon,Lebanon,1,0.9519967436790466,0.9519967436790466,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2491,Export,"College Protestant Francais (CPF), Koraytem Beirut",Undergraduate,United States,United States Lebanon,1,0.5912644267082214,0.5912644267082214,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2375,Export,"Jesus & Mary School, Rabweh",Undergraduate,Lebanon,Lebanon,0,0.03669348359107971,0.9633065164089203,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1861,Export,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",Undergraduate,Lebanon,Lebanon,1,0.7651081085205078,0.7651081085205078,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1824,Export,The International School of Choueifat - Doha,Undergraduate,Lebanon,Lebanon,0,0.05521887168288231,0.9447811283171177,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1805,Export,"Al Safir High School, Ghazieh",Undergraduate,Lebanon,Lebanon,1,0.9238804578781128,0.9238804578781128,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2427,Export,"Al Abrar Educational Center (AEC), Jeb Jennine",Undergraduate,Lebanon,Lebanon Brazil,1,0.8440583348274231,0.8440583348274231,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2005,Export,"Brummana High School (BHS), Brummana",Undergraduate,Lebanon,Lebanon,1,0.8491232395172119,0.8491232395172119,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
